#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_185832032.1       -          hits_all_aligned     -            2.7e-34  133.7   0.3   3.2e-34  133.5   0.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonas aeruginosa]
WP_252136526.1       -          hits_all_aligned     -            2.9e-34  133.6   0.0   3.5e-34  133.4   0.0   1.0   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [unclassified Hephaestia]
WP_424338486.1       -          hits_all_aligned     -              3e-34  133.6   4.1   3.3e-34  133.4   4.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Henriciella sp.]
WP_066770010.1       -          hits_all_aligned     -              3e-34  133.6   5.8     4e-34  133.1   5.8   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Candidatus Viadribacter manganicus]
MCA0359315.1         -          hits_all_aligned     -            3.3e-34  133.4   0.3   3.7e-34  133.3   0.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
MGH8187964.1         -          hits_all_aligned     -            3.7e-34  133.3   0.6   4.8e-34  132.9   0.6   1.2   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Steroidobacteraceae bacterium]
WP_292177438.1       -          hits_all_aligned     -            3.9e-34  133.2   0.1   4.8e-34  132.9   0.1   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp.]
MBN8804847.1         -          hits_all_aligned     -            3.9e-34  133.2   2.0   4.6e-34  133.0   2.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingopyxis terrae]
WP_260929154.1       -          hits_all_aligned     -              4e-34  133.1   5.8   4.8e-34  132.9   5.8   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Novosphingobium sp. 9]
MBW8302928.1         -          hits_all_aligned     -            4.1e-34  133.1   4.1   4.4e-34  133.0   4.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp.]
WP_144893342.1       -          hits_all_aligned     -            4.3e-34  133.1   1.0     5e-34  132.8   1.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Luteimonas granuli]
WP_076055223.1       -          hits_all_aligned     -            4.3e-34  133.0   0.6   5.1e-34  132.8   0.6   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Xanthomonas campestris]
WP_046766257.1       -          hits_all_aligned     -            4.5e-34  133.0   0.1   5.6e-34  132.7   0.1   1.1   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [Sphingobium]
MFT4052957.1         -          hits_all_aligned     -            4.5e-34  133.0   2.9     5e-34  132.8   2.9   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Novosphingobium sp.]
WP_341018738.1       -          hits_all_aligned     -            4.8e-34  132.9   0.1   5.3e-34  132.8   0.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas diminuta]
WP_055808242.1       -          hits_all_aligned     -            4.9e-34  132.9   0.0   6.1e-34  132.5   0.0   1.1   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [Brevundimonas]
WP_291208174.1       -          hits_all_aligned     -            4.9e-34  132.9   3.1   5.6e-34  132.7   3.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Hyphomonas sp.]
WP_010115569.1       -          hits_all_aligned     -            4.9e-34  132.9   2.1   6.1e-34  132.6   2.1   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Burkholderia oklahomensis]
WP_133032046.1       -          hits_all_aligned     -            4.9e-34  132.9   0.5     6e-34  132.6   0.5   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingomonas sp. PP-CE-1G-424]
WP_294038778.1       -          hits_all_aligned     -              5e-34  132.8   3.8   6.4e-34  132.5   3.8   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingopyxis sp.]
WP_197421445.1       -          hits_all_aligned     -              5e-34  132.8   0.2   5.6e-34  132.7   0.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp. CCH11-B1]
WP_164513070.1       -          hits_all_aligned     -              5e-34  132.8   5.0   5.6e-34  132.7   5.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter vibrioides]
HET9396927.1         -          hits_all_aligned     -            5.1e-34  132.8   0.2   6.1e-34  132.6   0.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Nitrospiraceae bacterium]
WP_415013983.1       -          hits_all_aligned     -            5.2e-34  132.8   0.9   6.1e-34  132.6   0.9   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp.]
WP_299006407.1       -          hits_all_aligned     -            5.3e-34  132.8   1.7   5.9e-34  132.6   1.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [uncultured Caulobacter sp.]
WP_010336449.1       -          hits_all_aligned     -            5.6e-34  132.7   0.9   6.3e-34  132.5   0.9   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium yanoikuyae]
UPT61513.1           -          hits_all_aligned     -            5.8e-34  132.6   4.3   1.7e-33  131.1   4.3   1.6   1   1   0   1   1   1   1 MAG: lasso peptide biosynthesis B2 protein [Hyphomonadaceae bacterium JAD_PAG50586_4]
WP_299950282.1       -          hits_all_aligned     -            5.9e-34  132.6   2.1   6.9e-34  132.4   2.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Hyphomonas sp. BRH_c22]
WP_072895516.1       -          hits_all_aligned     -            6.2e-34  132.5   0.1   6.9e-34  132.4   0.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp. YR657]
MBW4050302.1         -          hits_all_aligned     -            6.2e-34  132.5   0.1   6.7e-34  132.4   0.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
HKU16921.1           -          hits_all_aligned     -            7.1e-34  132.4   1.5   1.2e-33  131.6   1.5   1.3   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Steroidobacteraceae bacterium]
WP_272800104.1       -          hits_all_aligned     -            7.2e-34  132.3   0.7   5.2e-33  129.5   0.7   1.8   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp. AntQ-1]
WP_291044693.1       -          hits_all_aligned     -            7.2e-34  132.3   5.3     8e-34  132.2   5.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Hyphomonas sp.]
WP_331612257.1       -          hits_all_aligned     -            8.4e-34  132.1   4.3     1e-33  131.8   4.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Povalibacter sp.]
WP_354073515.1       -          hits_all_aligned     -            9.1e-34  132.0   0.0     1e-33  131.8   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp. 1080]
WP_373458548.1       -          hits_all_aligned     -            9.6e-34  131.9   1.3   1.1e-33  131.7   1.3   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingomonas faeni]
MEO7467651.1         -          hits_all_aligned     -            9.7e-34  131.9   0.0   1.2e-33  131.6   0.0   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium limneticum]
MBO9707474.1         -          hits_all_aligned     -              1e-33  131.9   2.8   1.1e-33  131.7   2.8   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter sp.]
WP_313427329.1       -          hits_all_aligned     -            1.1e-33  131.8   0.6   1.2e-33  131.5   0.6   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas diminuta]
WP_242128520.1       -          hits_all_aligned     -            1.1e-33  131.8   0.1   1.4e-33  131.4   0.1   1.2   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp. Sx8-8]
WP_059597140.1       -          hits_all_aligned     -            1.2e-33  131.6   2.9   1.4e-33  131.4   2.9   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Burkholderia mayonis]
WP_109099877.1       -          hits_all_aligned     -            1.2e-33  131.6   4.7   1.3e-33  131.4   4.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter endophyticus]
WP_287901544.1       -          hits_all_aligned     -            1.2e-33  131.6   0.2   1.4e-33  131.4   0.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp.]
WP_370526595.1       -          hits_all_aligned     -            1.2e-33  131.6   2.1   1.4e-33  131.4   2.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter sp. RHG1]
MGH8293945.1         -          hits_all_aligned     -            1.3e-33  131.5   0.3   1.4e-33  131.4   0.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Steroidobacteraceae bacterium]
WP_013479713.1       -          hits_all_aligned     -            1.3e-33  131.5   0.0   1.4e-33  131.4   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Asticcacaulis excentricus]
WP_084758524.1       -          hits_all_aligned     -            1.4e-33  131.4   2.7   1.7e-33  131.1   2.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingopyxis macrogoltabida]
HXS91026.1           -          hits_all_aligned     -            1.4e-33  131.4   2.2   1.7e-33  131.1   2.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Steroidobacteraceae bacterium]
MDP9424243.1         -          hits_all_aligned     -            1.4e-33  131.4   0.6   1.6e-33  131.2   0.6   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
WP_099578826.1       -          hits_all_aligned     -            1.4e-33  131.3   0.6   1.6e-33  131.2   0.6   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter sp. FWC2]
WP_054735325.1       -          hits_all_aligned     -            1.5e-33  131.3   0.3   1.6e-33  131.2   0.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingopyxis macrogoltabida]
MDO9246758.1         -          hits_all_aligned     -            1.5e-33  131.3   4.1   1.8e-33  131.0   4.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Phenylobacterium sp.]
WP_293871632.1       -          hits_all_aligned     -            1.5e-33  131.3   1.1   1.6e-33  131.1   1.1   1.0   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [unclassified Sphingomonas]
WP_279728022.1       -          hits_all_aligned     -            1.6e-33  131.2   0.0   1.7e-33  131.1   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium yanoikuyae]
WP_276609729.1       -          hits_all_aligned     -            1.7e-33  131.1   4.7   1.9e-33  131.0   4.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp. MP9-4]
WP_295326785.1       -          hits_all_aligned     -            1.7e-33  131.1   2.4   1.9e-33  131.0   2.4   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [uncultured Sphingopyxis sp.]
WP_009891230.1       -          hits_all_aligned     -            1.8e-33  131.0   0.9   2.2e-33  130.8   0.9   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Burkholderia thailandensis]
MBS0418581.1         -          hits_all_aligned     -            1.9e-33  131.0   1.9     2e-33  130.9   1.9   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
KAK0351488.1         -          hits_all_aligned     -              2e-33  130.9   0.2   2.2e-33  130.8   0.2   1.0   1   0   0   1   1   1   1 hypothetical protein LTR94_024771 [Friedmanniomyces endolithicus]
WP_339864838.1       -          hits_all_aligned     -            2.1e-33  130.8   0.1   2.5e-33  130.6   0.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Paremcibacter congregatus]
WP_377281693.1       -          hits_all_aligned     -            2.2e-33  130.8   8.6   6.9e-33  129.1   8.6   1.7   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Phenylobacterium terrae]
WP_300378306.1       -          hits_all_aligned     -            2.2e-33  130.7   0.3   2.4e-33  130.6   0.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Henriciella sp.]
WP_295237134.1       -          hits_all_aligned     -            2.3e-33  130.7   2.3   2.5e-33  130.5   2.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [uncultured Brevundimonas sp.]
WP_267527553.1       -          hits_all_aligned     -            2.3e-33  130.7   0.0   2.7e-33  130.4   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Asticcacaulis sp. SL142]
WP_419722944.1       -          hits_all_aligned     -            2.4e-33  130.6   3.1   2.6e-33  130.5   3.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium aquiterrae]
WP_029416643.1       -          hits_all_aligned     -            2.6e-33  130.5   2.3   2.9e-33  130.3   2.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas bacteroides]
HEX7693956.1         -          hits_all_aligned     -            2.7e-33  130.4   4.7     3e-33  130.3   4.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingomonas sp.]
WP_104829552.1       -          hits_all_aligned     -            3.1e-33  130.3   2.5   3.4e-33  130.1   2.5   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Hyphococcus luteus]
WP_245829527.1       -          hits_all_aligned     -            3.2e-33  130.2   0.0   3.7e-33  130.0   0.0   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Novosphingobium mathurense]
WP_304273824.1       -          hits_all_aligned     -            3.4e-33  130.1   1.3   3.8e-33  130.0   1.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter segnis]
WP_421932374.1       -          hits_all_aligned     -            3.6e-33  130.0   3.0     4e-33  129.9   3.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Phenylobacterium sp.]
MEM8935773.1         -          hits_all_aligned     -            3.7e-33  130.0   0.0   9.4e-33  128.7   0.0   1.6   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
WP_046963754.1       -          hits_all_aligned     -            3.8e-33  130.0   0.2   4.4e-33  129.7   0.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Xanthomonas pisi]
MEJ1961554.1         -          hits_all_aligned     -            3.8e-33  130.0   1.0   4.1e-31  123.3   1.0   2.0   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Gammaproteobacteria bacterium]
PKP67361.1           -          hits_all_aligned     -            3.8e-33  129.9   2.0   4.2e-33  129.8   2.0   1.0   1   0   0   1   1   1   1 MAG: hypothetical protein CVT87_00065 [Alphaproteobacteria bacterium HGW-Alphaproteobacteria-9]
PIB92610.1           -          hits_all_aligned     -            4.3e-33  129.8   0.6   5.5e-33  129.4   0.6   1.1   1   0   0   1   1   1   1 hypothetical protein CSW62_14135 [Caulobacter sp. FWC2]
WP_380814258.1       -          hits_all_aligned     -              5e-33  129.6   0.0   6.2e-33  129.3   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium scionense]
MEO1243754.1         -          hits_all_aligned     -            5.1e-33  129.5   0.0   2.4e-31  124.1   0.0   2.0   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
MBD8621071.1         -          hits_all_aligned     -            5.3e-33  129.5   1.3   5.8e-33  129.4   1.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingomonas sp. CFBP 13728]
MGB6489678.1         -          hits_all_aligned     -            5.3e-33  129.5   2.5     6e-33  129.3   2.5   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Steroidobacteraceae bacterium]
WP_184202220.1       -          hits_all_aligned     -            5.5e-33  129.5   0.2   6.7e-33  129.2   0.2   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Polymorphobacter multimanifer]
WP_380784420.1       -          hits_all_aligned     -            5.5e-33  129.4   0.7   5.9e-33  129.3   0.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingomonas sp. R86520]
WP_084455981.1       -          hits_all_aligned     -            6.1e-33  129.3   0.5   7.3e-33  129.0   0.5   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Novosphingobium rosa]
WP_183214895.1       -          hits_all_aligned     -            6.4e-33  129.2   0.2   7.7e-33  129.0   0.2   1.0   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [Brevundimonas]
MEW6629127.1         -          hits_all_aligned     -            6.6e-33  129.2   0.0   7.3e-33  129.0   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
WP_015602407.1       -          hits_all_aligned     -            7.1e-33  129.1   0.3   9.4e-33  128.7   0.3   1.2   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Burkholderia humptydooensis]
WP_185707084.1       -          hits_all_aligned     -            7.6e-33  129.0   0.1   8.5e-33  128.8   0.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium yanoikuyae]
MDB5455063.1         -          hits_all_aligned     -            7.6e-33  129.0   0.8   8.5e-33  128.8   0.8   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis protein [Caulobacter sp.]
WP_312295618.1       -          hits_all_aligned     -            8.4e-33  128.8   0.7   9.2e-33  128.7   0.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas diminuta]
SBV31780.1           -          hits_all_aligned     -            8.8e-33  128.8   1.9   9.5e-33  128.7   1.9   1.0   1   0   0   1   1   1   1 protein of unknown function [uncultured Sphingopyxis sp.]
WP_217672957.1       -          hits_all_aligned     -            8.9e-33  128.8   2.2   9.7e-33  128.6   2.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp. AS12]
WP_305301573.1       -          hits_all_aligned     -              9e-33  128.7   8.1     1e-32  128.6   8.1   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Phenylobacterium sp.]
WP_333895739.1       -          hits_all_aligned     -            9.9e-33  128.6   0.2   1.1e-32  128.5   0.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas aurantiaca]
WP_059572015.1       -          hits_all_aligned     -              1e-32  128.6   0.5   1.4e-32  128.1   0.5   1.2   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Burkholderia sp. TSV86]
WP_219897088.1       -          hits_all_aligned     -              1e-32  128.6   0.3   1.1e-32  128.4   0.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp. PAMC22021]
WP_313391206.1       -          hits_all_aligned     -              1e-32  128.5   2.1   1.3e-32  128.3   2.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas diminuta]
WP_170163719.1       -          hits_all_aligned     -              1e-32  128.5   0.0   2.7e-32  127.2   0.0   1.6   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Eilatimonas milleporae]
HKQ14629.1           -          hits_all_aligned     -            1.1e-32  128.5   0.6   1.8e-32  127.8   0.6   1.3   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Steroidobacteraceae bacterium]
WP_158918681.1       -          hits_all_aligned     -            1.1e-32  128.4   0.5   1.3e-32  128.3   0.5   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter sp. S45]
WP_312165969.1       -          hits_all_aligned     -            1.2e-32  128.4   0.2   1.3e-32  128.2   0.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Phenylobacterium sp.]
MBL8552251.1         -          hits_all_aligned     -            1.5e-32  128.0   6.7   1.6e-32  127.9   6.7   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Hyphomonadaceae bacterium]
WP_197421963.1       -          hits_all_aligned     -            1.6e-32  128.0   3.0   1.7e-32  127.8   3.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingomonas sp. CCH9-H8]
WP_060821851.1       -          hits_all_aligned     -            1.6e-32  128.0   0.6   2.3e-32  127.4   0.6   1.3   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Burkholderia savannae]
WP_331009786.1       -          hits_all_aligned     -            1.7e-32  127.9   1.5     2e-32  127.6   1.5   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Vitreimonas sp.]
AXU21526.1           -          hits_all_aligned     -            1.7e-32  127.9   5.1   1.8e-32  127.7   5.1   1.0   1   0   0   1   1   1   1 hypothetical protein C7W88_22135 [Novosphingobium sp. THN1]
WP_343698923.1       -          hits_all_aligned     -            1.7e-32  127.8   0.4   1.9e-32  127.7   0.4   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter sp.]
WP_156378490.1       -          hits_all_aligned     -            1.7e-32  127.8   0.9   1.9e-32  127.6   0.9   1.0   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [unclassified Phenylobacterium]
WP_420853308.1       -          hits_all_aligned     -            1.7e-32  127.8   0.1   1.9e-32  127.7   0.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium estronivorans]
WP_198577081.1       -          hits_all_aligned     -              2e-32  127.6   0.8   2.2e-32  127.5   0.8   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter hibisci]
WP_125999390.1       -          hits_all_aligned     -              2e-32  127.6   0.0   2.3e-32  127.4   0.0   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium yanoikuyae]
PJG47205.1           -          hits_all_aligned     -            2.2e-32  127.5   0.4   2.9e-32  127.1   0.4   1.1   1   0   0   1   1   1   1 hypothetical protein CAF53_02335 [Sphingobium sp. LB126]
WP_300880939.1       -          hits_all_aligned     -            2.3e-32  127.4   0.0   3.2e-32  126.9   0.0   1.2   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Blastomonas sp.]
RXG95235.1           -          hits_all_aligned     -            2.6e-32  127.2   1.5   3.1e-32  127.0   1.5   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Bradyrhizobium zhanjiangense]
WP_375188513.1       -          hits_all_aligned     -            2.8e-32  127.1   3.2     2e-31  124.3   3.2   1.8   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium yanoikuyae]
WP_182715044.1       -          hits_all_aligned     -            2.8e-32  127.1   1.3   3.1e-32  127.0   1.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas aurantiaca]
WP_172264685.1       -          hits_all_aligned     -              3e-32  127.0   2.0   3.4e-32  126.9   2.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Caulobacter sp. RHG1]
WP_292147166.1       -          hits_all_aligned     -              3e-32  127.0   1.1   3.7e-32  126.7   1.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp.]
WP_286864351.1       -          hits_all_aligned     -            3.1e-32  127.0   3.2   3.4e-32  126.8   3.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp.]
MBB5738583.1         -          hits_all_aligned     -            3.2e-32  126.9   0.2   3.6e-32  126.8   0.2   1.0   1   0   0   1   1   1   1 hypothetical protein [Brevundimonas aurantiaca]
WP_259278053.1       -          hits_all_aligned     -            3.3e-32  126.9   0.0   3.7e-32  126.7   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pedomonas mirosovicensis]
MFN7110069.1         -          hits_all_aligned     -            3.6e-32  126.8   6.3     4e-32  126.6   6.3   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp.]
WP_292116924.1       -          hits_all_aligned     -            3.6e-32  126.8   6.2   4.2e-32  126.5   6.2   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp.]
WP_419714117.1       -          hits_all_aligned     -            3.6e-32  126.8   0.0     4e-32  126.6   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingomonas sp. TX0543]
WP_062098567.1       -          hits_all_aligned     -            3.6e-32  126.8   6.5   4.1e-32  126.6   6.5   1.0   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [unclassified Caulobacter]
WP_331931174.1       -          hits_all_aligned     -            3.7e-32  126.7   1.1   4.3e-32  126.5   1.1   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Phenylobacterium sp.]
MCC4252552.1         -          hits_all_aligned     -            3.8e-32  126.7   0.4   4.2e-32  126.6   0.4   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium naphthae]
WP_335595141.1       -          hits_all_aligned     -            3.9e-32  126.7   0.4   4.2e-32  126.5   0.4   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Hyphomonas sp.]
WP_128988187.1       -          hits_all_aligned     -            3.9e-32  126.7   5.8   4.2e-32  126.5   5.8   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Stenotrophomonas sp. MA5]
MES2158545.1         -          hits_all_aligned     -            3.9e-32  126.6   1.2   4.3e-32  126.5   1.2   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
MDP9009980.1         -          hits_all_aligned     -              4e-32  126.6   0.1   1.4e-30  121.6   0.1   2.1   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
WP_267516464.1       -          hits_all_aligned     -            4.3e-32  126.5   4.7     5e-32  126.3   4.7   1.1   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Brevundimonas sp. SL130]
WP_072893437.1       -          hits_all_aligned     -            4.3e-32  126.5   2.6   4.8e-32  126.4   2.6   1.0   1   0   0   1   1   1   1 MULTISPECIES: lasso peptide biosynthesis B2 protein [Sphingobium]
HKS57302.1           -          hits_all_aligned     -            5.4e-32  126.2   0.0   5.9e-32  126.1   0.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Steroidobacteraceae bacterium]
WP_281822302.1       -          hits_all_aligned     -            6.1e-32  126.0   2.0   6.7e-32  125.9   2.0   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Sphingobium sp. BS19]
MBS0418028.1         -          hits_all_aligned     -            6.1e-32  126.0   0.1   9.3e-32  125.4   0.1   1.3   1   1   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Pseudomonadota bacterium]
XHH30144.1           -          hits_all_aligned     -            6.5e-32  125.9   2.5   6.7e-32  125.9   2.5   1.0   1   0   0   1   1   1   1 lasso peptide biosynthesis B2 protein [Xanthomonas euroxanthea]
